Customer_ID,First_Purchase_Date,Last_Purchase_Date,Total_Orders,Total_Revenue,Recency,Frequency,Monetary,Cohort_Month,Churn,Churn Probability,Segment,Predicted_LTV
5458,16/08/2023,16/08/2023,1,28.84,504,1,28.84,2023-08,1,1,1,60.8934206
5460,09/03/2022,09/03/2022,1,69.11,1029,1,69.11,2022-03,1,1,2,117.8458246
5462,15/07/2023,02/11/2024,3,311.09,60,3,311.09,2023-07,0,0,3,301.6302067
5465,02/08/2024,02/08/2024,1,56.9,152,1,56.9,2024-08,1,1,3,101.9465501
5467,08/03/2023,08/03/2023,1,182.43,665,1,182.43,2023-03,1,1,0,127.0892512
5469,13/02/2022,08/01/2023,3,176.66,724,3,176.66,2022-02,1,1,0,184.5452
5470,14/08/2024,14/08/2024,1,52.9,140,1,52.9,2024-08,1,1,3,62.00004587
5471,27/08/2024,27/08/2024,1,170.34,127,1,170.34,2024-08,1,1,3,79.14136378
5472,07/11/2022,07/11/2022,1,137.21,786,1,137.21,2022-11,1,1,0,103.8647705
5473,30/12/2022,30/12/2022,1,122.69,733,1,122.69,2022-12,1,1,0,77.56465333
5474,01/03/2023,01/03/2023,1,101.12,672,1,101.12,2023-03,1,1,0,108.5478973
5475,10/11/2023,17/06/2024,2,46.31,198,2,46.31,2023-11,1,1,3,77.66755345
5477,29/06/2023,29/06/2023,1,24.34,552,1,24.34,2023-06,1,1,0,69.47627813
5480,30/09/2023,24/11/2023,2,127.23,404,2,127.23,2023-09,1,1,1,161.6970283
5481,21/01/2022,21/01/2022,1,59.78,1076,1,59.78,2022-01,1,1,2,64.78724992
5482,27/03/2022,25/08/2024,3,218.97,129,3,218.97,2022-03,1,1,3,174.3144
5483,01/08/2023,06/06/2024,2,150.19,209,2,150.19,2023-08,1,1,3,137.0774717
5484,05/09/2024,05/09/2024,1,93.29,118,1,93.29,2024-09,1,1,3,101.1718786
5486,26/06/2023,26/06/2023,1,72.47,555,1,72.47,2023-06,1,1,0,83.47291622
5487,24/01/2022,24/01/2022,1,34.04,1073,1,34.04,2022-01,1,1,2,98.04740922
5488,25/01/2022,17/08/2024,3,340.79,137,3,340.79,2022-01,1,1,3,306.97975
5490,05/11/2023,11/11/2024,2,131.86,51,2,131.86,2023-11,0,0,3,204.1491717
5491,22/09/2022,22/09/2022,1,82.87,832,1,82.87,2022-09,1,1,2,86.01765429
5495,02/05/2024,02/05/2024,1,184.68,244,1,184.68,2024-05,1,1,3,110.3810383
5497,23/10/2023,20/08/2024,2,217.77,134,2,217.77,2023-10,1,1,3,162.50941
5499,10/01/2023,10/01/2023,1,50.7,722,1,50.7,2023-01,1,1,0,70.1235552
5500,03/03/2023,03/03/2023,1,14.44,670,1,14.44,2023-03,1,1,0,25.25828333
5501,07/12/2024,07/12/2024,1,72.35,25,1,72.35,2024-12,0,0,3,58.47419095
5503,04/04/2023,05/01/2024,2,107.04,362,2,107.04,2023-04,1,1,1,139.7141381
5504,25/02/2023,05/10/2024,2,168.33,88,2,168.33,2023-02,0,0.01,3,222.9508281
5506,20/07/2022,16/11/2024,3,133.39,46,3,133.39,2022-07,0,0,3,196.7725279
5508,01/02/2024,01/02/2024,1,20.88,335,1,20.88,2024-02,1,1,1,64.93351631
5509,28/01/2023,28/01/2023,1,42.77,704,1,42.77,2023-01,1,1,0,117.7881737
5512,11/11/2022,11/11/2022,1,44.06,782,1,44.06,2022-11,1,1,0,92.47786554
5514,26/11/2024,26/11/2024,1,66.45,36,1,66.45,2024-11,0,0,3,86.5396569
5516,21/09/2022,01/05/2023,2,214.27,611,2,214.27,2022-09,1,1,0,202.5067354
5518,27/05/2024,27/05/2024,1,22.77,219,1,22.77,2024-05,1,1,3,73.78622303
5519,12/10/2023,03/02/2024,3,226.33,333,3,226.33,2023-10,1,1,1,224.83501
5520,22/05/2022,30/07/2023,2,104.86,521,2,104.86,2022-05,1,1,0,189.6537723
5523,16/11/2022,16/11/2022,1,76.04,777,1,76.04,2022-11,1,1,0,72.30956464
5524,23/04/2024,03/08/2024,2,85.68,151,2,85.68,2024-04,1,1,3,97.43081456
5526,15/05/2022,15/05/2022,1,77.39,962,1,77.39,2022-05,1,1,2,101.7874393
5528,02/09/2023,02/09/2023,1,77.92,487,1,77.92,2023-09,1,1,1,84.09730882
5529,21/02/2023,21/02/2023,1,104.47,680,1,104.47,2023-02,1,1,0,83.9899723
5531,31/08/2024,31/08/2024,1,75.92,123,1,75.92,2024-08,1,1,3,135.060582
5533,24/10/2022,16/02/2024,2,178.58,320,2,178.58,2022-10,1,1,1,135.2141586
5534,10/03/2023,29/01/2024,2,174.01,338,2,174.01,2023-03,1,1,1,156.5854019
5535,24/12/2023,24/12/2023,1,145.09,374,1,145.09,2023-12,1,1,1,112.3506031
5537,02/02/2022,19/09/2024,3,113.73,104,3,113.73,2022-02,1,0.98,3,226.5215883
5538,05/01/2022,07/08/2024,3,101.52,147,3,101.52,2022-01,1,1,3,144.38626
5539,13/02/2023,13/02/2023,1,208.53,688,1,208.53,2023-02,1,1,0,124.9211717
5540,09/03/2024,09/03/2024,1,83.41,298,1,83.41,2024-03,1,1,1,51.72777651
5541,17/01/2024,17/01/2024,1,89.94,350,1,89.94,2024-01,1,1,1,68.87904708
5542,07/03/2024,26/12/2024,2,134.62,6,2,134.62,2024-03,0,0,3,172.6791292
5543,30/12/2023,17/08/2024,2,179.04,137,2,179.04,2023-12,1,1,3,224.9074519
5544,19/09/2022,11/10/2022,2,118.19,813,2,118.19,2022-09,1,1,2,111.1045455
5545,06/06/2022,11/05/2023,3,158.93,601,3,158.93,2022-06,1,1,0,197.0400933
5546,08/08/2022,20/09/2024,3,230.33,103,3,230.33,2022-08,1,1,3,296.40319
5547,01/11/2022,15/02/2023,2,245.06,686,2,245.06,2022-11,1,1,0,184.9372829
5548,02/11/2023,16/11/2023,2,185.77,412,2,185.77,2023-11,1,1,1,132.7790837
5550,07/03/2023,07/03/2023,1,29.53,666,1,29.53,2023-03,1,1,0,79.84997521
5551,24/03/2022,24/03/2022,1,87.46,1014,1,87.46,2022-03,1,1,2,68.9265419
5553,26/06/2023,27/04/2024,2,250.43,249,2,250.43,2023-06,1,1,3,182.2411
5555,12/12/2022,03/12/2023,4,397.87,395,4,397.87,2022-12,1,1,1,313.3638548
5557,29/07/2022,29/07/2022,1,102.26,887,1,102.26,2022-07,1,1,2,82.95239219
5558,12/03/2023,12/03/2023,1,48.21,661,1,48.21,2023-03,1,1,0,32.38419087
5559,26/01/2022,28/01/2023,3,371.89,704,3,371.89,2022-01,1,1,0,279.9517048
5561,28/07/2023,29/12/2024,3,175.63,3,3,175.63,2023-07,0,0.01,3,282.195615
5562,24/07/2022,24/07/2022,1,156.54,892,1,156.54,2022-07,1,1,2,110.972596
5565,06/04/2023,16/02/2024,3,325.37,320,3,325.37,2023-04,1,1,1,337.3279199
5566,07/06/2024,07/06/2024,1,29.99,208,1,29.99,2024-06,1,1,3,69.66818699
5567,21/03/2023,16/08/2024,4,161.19,138,4,161.19,2023-03,1,1,3,198.9231
5568,26/05/2022,26/05/2022,1,163.37,951,1,163.37,2022-05,1,1,2,129.1821836
5569,20/11/2024,20/11/2024,1,249.55,42,1,249.55,2024-11,0,0.01,3,114.387449
5572,24/03/2024,24/03/2024,1,65.9,283,1,65.9,2024-03,1,1,1,98.64785548
5573,05/09/2023,25/11/2024,2,337.03,37,2,337.03,2023-09,0,0,3,211.2553133
5574,07/12/2023,07/12/2023,1,56,391,1,56,2023-12,1,1,1,75.50884859
5575,18/03/2024,18/03/2024,1,216.32,289,1,216.32,2024-03,1,1,1,125.74008
5576,19/03/2022,22/08/2022,2,60.2,863,2,60.2,2022-03,1,1,2,107.9235081
5578,12/09/2024,18/12/2024,2,166.53,14,2,166.53,2024-09,0,0.01,3,135.2655074
5579,29/04/2022,29/04/2022,1,30.16,978,1,30.16,2022-04,1,1,2,90.68610179
5580,02/01/2022,08/09/2024,3,63.16,115,3,63.16,2022-01,1,1,3,171.016991
5584,02/05/2023,02/05/2023,1,64.18,610,1,64.18,2023-05,1,1,0,68.15976373
5587,26/06/2023,26/06/2023,1,40.25,555,1,40.25,2023-06,1,1,0,83.47291622
5588,09/01/2024,09/01/2024,1,177.96,358,1,177.96,2024-01,1,1,1,107.4570522
5589,15/01/2022,04/11/2024,3,166.57,58,3,166.57,2022-01,0,0,3,218.9085462
5590,14/01/2024,14/01/2024,1,50.02,353,1,50.02,2024-01,1,1,1,133.6598663
5591,25/08/2024,25/08/2024,1,163.83,129,1,163.83,2024-08,1,1,3,90.90200905
5592,11/10/2024,11/10/2024,1,21.62,82,1,21.62,2024-10,0,0.02,3,54.16518155
5593,12/10/2023,12/10/2023,1,29.3,447,1,29.3,2023-10,1,1,1,43.20424833
5596,21/03/2024,21/03/2024,1,95.43,286,1,95.43,2024-03,1,1,1,84.06050667
5597,15/05/2024,15/05/2024,1,89.08,231,1,89.08,2024-05,1,1,3,54.88450987
5598,21/05/2023,22/07/2024,2,75.3,163,2,75.3,2023-05,1,1,3,112.4424596
5599,12/06/2022,06/09/2022,2,96.62,848,2,96.62,2022-06,1,1,2,140.6642486
5600,10/03/2022,01/06/2023,3,125.47,580,3,125.47,2022-03,1,0.98,0,169.110609
5601,03/10/2022,03/10/2022,1,65.64,821,1,65.64,2022-10,1,1,2,79.26979778
5602,22/10/2022,22/10/2022,1,51.09,802,1,51.09,2022-10,1,1,2,102.2823268
5604,07/04/2024,07/04/2024,1,143.55,269,1,143.55,2024-04,1,1,1,96.91099029
5605,23/09/2023,24/04/2024,2,283.35,252,2,283.35,2023-09,1,1,3,167.0608519
5606,26/05/2022,16/05/2023,4,332.16,596,4,332.16,2022-05,1,1,0,299.4623
5610,16/03/2022,26/07/2023,3,328.73,525,3,328.73,2022-03,1,1,1,309.9449
5611,23/06/2023,24/07/2024,3,375.73,161,3,375.73,2023-06,1,1,3,259.8632317
5613,04/09/2023,04/09/2023,1,19.08,485,1,19.08,2023-09,1,1,1,62.24032675
5614,16/04/2022,16/04/2022,1,26.94,991,1,26.94,2022-04,1,1,2,91.58971401
5615,20/04/2024,20/04/2024,1,99.56,256,1,99.56,2024-04,1,1,1,49.04852989
5617,18/08/2022,18/08/2022,1,85.75,867,1,85.75,2022-08,1,1,2,52.63083262
5619,15/02/2023,11/05/2024,3,213.42,235,3,213.42,2023-02,1,1,3,191.9311343
5622,30/12/2024,30/12/2024,1,106.16,2,1,106.16,2024-12,0,0,3,130.349058
5623,08/05/2023,04/01/2024,2,52.91,363,2,52.91,2023-05,1,1,1,130.7248592
5624,18/03/2023,18/03/2023,1,140.58,655,1,140.58,2023-03,1,1,0,107.5099009
5625,04/05/2022,19/06/2024,4,168.19,196,4,168.19,2022-05,1,1,3,224.8583417
5626,03/01/2022,22/05/2022,2,71.39,955,2,71.39,2022-01,1,1,2,84.7439
5627,07/05/2022,26/03/2023,3,317,647,3,317,2022-05,1,1,0,253.02335
5628,28/01/2023,28/01/2023,1,211.98,704,1,211.98,2023-01,1,0.99,0,117.7881737
5629,05/08/2024,05/08/2024,1,150.53,149,1,150.53,2024-08,1,1,3,94.99734375
5631,30/03/2024,30/03/2024,1,78.13,277,1,78.13,2024-03,1,1,1,49.11858167
5632,04/07/2022,04/07/2022,1,195.45,912,1,195.45,2022-07,1,1,2,86.82593807
5633,15/01/2023,15/01/2023,1,29.38,717,1,29.38,2023-01,1,1,0,62.53163564
5634,05/05/2024,05/05/2024,1,103.07,241,1,103.07,2024-05,1,1,3,68.10114845
5635,18/04/2022,21/01/2024,2,94.56,346,2,94.56,2022-04,1,1,1,120.6785667
5637,29/05/2022,21/06/2022,2,179.62,925,2,179.62,2022-05,1,1,2,175.8627898
5638,20/02/2022,23/04/2022,2,139.63,984,2,139.63,2022-02,1,1,2,146.725295
5640,13/11/2024,13/11/2024,1,112.96,49,1,112.96,2024-11,0,0.01,3,54.76450512
5642,04/07/2022,02/05/2024,3,133.43,244,3,133.43,2022-07,1,1,3,169.7462558
5643,10/06/2022,21/10/2024,5,612.43,72,5,612.43,2022-06,0,0.02,3,477.6162
5644,21/05/2024,21/05/2024,1,37.3,225,1,37.3,2024-05,1,1,3,43.72072244
5647,18/03/2023,18/05/2024,3,141.44,228,3,141.44,2023-03,1,1,3,184.14915
5648,17/06/2022,17/06/2022,1,12.51,929,1,12.51,2022-06,1,1,2,65.75065444
5650,06/08/2024,28/10/2024,2,246.3,65,2,246.3,2024-08,0,0,3,164.2364925
5651,02/02/2023,02/02/2023,1,42.37,699,1,42.37,2023-02,1,1,0,102.377848
5652,09/07/2022,09/07/2022,1,30.98,907,1,30.98,2022-07,1,1,2,56.76502786
5654,24/07/2023,23/08/2023,2,103.33,497,2,103.33,2023-07,1,1,1,149.1413562
5658,13/02/2022,13/02/2022,1,148.64,1053,1,148.64,2022-02,1,1,2,84.6196
5659,20/02/2024,06/12/2024,3,91.99,26,3,91.99,2024-02,0,0,3,206.4036991
5661,23/12/2023,25/04/2024,2,48.73,251,2,48.73,2023-12,1,1,1,85.49563
5663,11/05/2024,11/05/2024,1,36.32,235,1,36.32,2024-05,1,1,3,41.8680956
5664,21/06/2022,08/08/2024,3,208.69,146,3,208.69,2022-06,1,1,3,202.29594
5666,06/11/2024,06/11/2024,1,48.61,56,1,48.61,2024-11,0,0,3,60.28898526
5668,22/07/2022,22/07/2022,1,56.23,894,1,56.23,2022-07,1,1,2,61.3954035
5673,26/08/2023,26/08/2023,1,106.95,494,1,106.95,2023-08,1,1,1,95.641865
5674,30/04/2022,05/02/2023,2,231.32,696,2,231.32,2022-04,1,1,0,259.53946
5676,17/05/2022,23/08/2022,3,210.71,862,3,210.71,2022-05,1,1,2,225.5042
5677,13/09/2023,13/09/2023,1,65.21,476,1,65.21,2023-09,1,1,1,78.47054952
5678,22/01/2022,16/09/2024,3,225.35,107,3,225.35,2022-01,1,1,3,261.1006726
5679,16/09/2024,16/09/2024,1,191.65,107,1,191.65,2024-09,1,1,3,107.0079427
5681,10/02/2022,10/02/2022,1,20.5,1056,1,20.5,2022-02,1,1,2,68.33585381
5682,03/01/2023,10/04/2024,3,217.5,266,3,217.5,2023-01,1,1,1,245.6213264
5686,20/09/2022,06/05/2024,5,344.99,240,5,344.99,2022-09,1,0.99,3,349.91774
5687,29/01/2022,01/12/2023,3,208.79,397,3,208.79,2022-01,1,1,1,229.8258
5689,27/08/2024,27/08/2024,1,117.61,127,1,117.61,2024-08,1,1,3,79.14136378
5690,06/02/2023,06/02/2023,1,16.89,695,1,16.89,2023-02,1,1,0,66.9627544
5692,14/03/2022,13/11/2024,3,332.21,49,3,332.21,2022-03,0,0,3,263.9907335
5693,12/05/2023,12/05/2023,1,92.95,600,1,92.95,2023-05,1,1,0,72.83244409
5695,29/06/2023,29/06/2023,1,14.24,552,1,14.24,2023-06,1,1,0,69.47627813
5698,30/01/2024,30/01/2024,1,95.75,337,1,95.75,2024-01,1,1,1,69.28177571
5699,18/07/2023,18/07/2023,1,112.6,533,1,112.6,2023-07,1,1,0,106.0614802
5701,16/08/2022,16/08/2022,1,131.17,869,1,131.17,2022-08,1,1,2,58.32110976
5702,14/05/2022,14/05/2022,1,69.59,963,1,69.59,2022-05,1,1,2,77.98898426
5703,11/02/2022,10/10/2024,2,163.39,83,2,163.39,2022-02,0,0.01,3,179.6370541
5704,03/12/2022,03/12/2022,1,80.83,760,1,80.83,2022-12,1,1,0,115.7171746
5705,07/11/2023,07/11/2023,1,132.96,421,1,132.96,2023-11,1,1,1,109.0982456
5706,22/06/2022,14/10/2023,2,159.77,445,2,159.77,2022-06,1,1,1,144.591617
5707,22/10/2024,24/10/2024,2,151.98,69,2,151.98,2024-10,0,0,3,221.048771
5708,28/03/2023,28/03/2023,1,8.3,645,1,8.3,2023-03,1,1,0,28.01781814
5709,08/09/2024,08/09/2024,1,185.77,115,1,185.77,2024-09,1,1,3,75.41459726
5710,02/09/2022,02/09/2022,1,63.59,852,1,63.59,2022-09,1,1,2,72.44967414
5711,19/12/2022,22/09/2024,4,699.39,101,4,699.39,2022-12,1,0.89,3,576.1354
5712,18/01/2023,19/09/2023,2,275.01,470,2,275.01,2023-01,1,1,1,205.813446
5715,20/10/2023,10/03/2024,2,270.43,297,2,270.43,2023-10,1,1,1,185.0348204
5719,27/07/2023,27/07/2023,1,62.76,524,1,62.76,2023-07,1,1,0,65.55487775
5720,24/05/2024,24/05/2024,1,198.47,222,1,198.47,2024-05,1,1,3,69.74861048
5725,06/07/2024,06/07/2024,1,45.03,179,1,45.03,2024-07,1,1,3,73.0346125
5727,18/04/2022,30/07/2023,2,152.72,521,2,152.72,2022-04,1,1,0,189.6537723
5730,22/03/2023,02/07/2024,4,218.46,183,4,218.46,2023-03,1,1,3,272.1955
5733,01/01/2024,01/01/2024,1,71.7,366,1,71.7,2024-01,1,1,1,70.79782655
5734,04/10/2024,04/10/2024,1,144.36,89,1,144.36,2024-10,0,0,3,93.47978595
5737,22/04/2023,22/04/2023,1,123.58,620,1,123.58,2023-04,1,1,0,74.70127536
5738,10/08/2023,10/08/2023,1,25.47,510,1,25.47,2023-08,1,1,0,60.54877221
5739,13/07/2022,18/07/2024,4,257.02,167,4,257.02,2022-07,1,0.98,3,235.21208
5741,25/10/2023,25/10/2023,1,62.92,434,1,62.92,2023-10,1,1,1,105.8777636
5743,03/03/2022,10/03/2024,3,193.52,297,3,193.52,2022-03,1,1,1,251.6226
5745,25/08/2024,25/08/2024,1,86.41,129,1,86.41,2024-08,1,1,3,90.90200905
5747,30/08/2023,13/06/2024,2,212.54,202,2,212.54,2023-08,1,1,3,148.6317982
5749,24/01/2022,24/01/2022,1,97.49,1073,1,97.49,2022-01,1,1,2,98.04740922
5750,30/06/2022,19/11/2023,2,83.2,409,2,83.2,2022-06,1,1,1,117.2976083
5751,17/06/2023,02/04/2024,3,89.35,274,3,89.35,2023-06,1,1,1,174.8338267
5752,26/07/2023,26/07/2023,1,12.54,525,1,12.54,2023-07,1,1,0,52.91689063
5753,26/10/2022,04/10/2023,2,70.44,455,2,70.44,2022-10,1,1,1,116.3581907
5755,28/12/2024,28/12/2024,1,39.06,4,1,39.06,2024-12,0,0,3,83.80201548
5756,30/03/2022,19/08/2023,2,94.36,501,2,94.36,2022-03,1,1,1,112.0387957
5757,10/07/2022,15/01/2023,2,163.17,717,2,163.17,2022-07,1,1,0,131.7572318
5758,02/04/2022,02/04/2022,1,61.24,1005,1,61.24,2022-04,1,1,2,63.126535
5759,03/01/2023,28/07/2023,2,228.02,523,2,228.02,2023-01,1,1,1,182.8607889
5761,09/10/2024,09/10/2024,1,33.27,84,1,33.27,2024-10,0,0,3,89.81726059
5763,25/08/2023,25/08/2023,1,10.92,495,1,10.92,2023-08,1,1,1,84.51459667
5765,22/01/2024,22/01/2024,1,95.08,345,1,95.08,2024-01,1,1,1,40.48400429
5766,03/12/2024,03/12/2024,1,30.56,29,1,30.56,2024-12,0,0,3,74.08721405
5767,01/07/2023,02/07/2024,3,347.67,183,3,347.67,2023-07,1,1,3,321.3527733
5768,19/04/2023,19/04/2023,1,32.12,623,1,32.12,2023-04,1,1,0,83.1550431
5769,15/03/2024,22/03/2024,2,60.05,285,2,60.05,2024-03,1,1,1,104.2683103
5772,24/12/2022,24/12/2022,1,32.04,739,1,32.04,2022-12,1,1,0,97.71395902
5774,21/06/2023,01/09/2024,3,263.49,122,3,263.49,2023-06,1,1,3,193.34516
5775,11/03/2024,11/03/2024,1,17.62,296,1,17.62,2024-03,1,1,1,95.23445209
5777,30/03/2023,30/03/2023,1,63.35,643,1,63.35,2023-03,1,1,0,80.44001692
5779,09/06/2023,09/06/2023,1,57.76,572,1,57.76,2023-06,1,1,0,66.61514548
5781,23/08/2023,23/08/2023,1,11.68,497,1,11.68,2023-08,1,1,1,59.01240627
5782,14/06/2022,31/01/2024,3,202.18,336,3,202.18,2022-06,1,1,1,243.0737
5783,05/10/2022,27/10/2024,4,265.8,66,4,265.8,2022-10,0,0,3,299.2459676
5784,21/10/2022,21/10/2022,1,61.77,803,1,61.77,2022-10,1,1,2,56.69573357
5785,14/11/2023,14/11/2023,1,119.98,414,1,119.98,2023-11,1,1,1,86.64843337
5787,02/01/2023,23/08/2023,2,128.3,497,2,128.3,2023-01,1,1,1,149.1413562
5789,09/11/2024,09/11/2024,1,219.37,53,1,219.37,2024-11,0,0.02,3,142.4665933
5790,01/02/2023,01/02/2023,1,42.95,700,1,42.95,2023-02,1,1,0,85.15982343
5791,06/01/2024,06/01/2024,1,76.51,361,1,76.51,2024-01,1,1,1,83.75118651
5792,27/01/2023,27/01/2023,1,156.29,705,1,156.29,2023-01,1,1,0,86.27432202
5793,18/07/2022,05/04/2024,4,249.29,271,4,249.29,2022-07,1,1,1,268.837275
5799,28/06/2023,08/02/2024,2,410.68,328,2,410.68,2023-06,1,1,1,288.1367214
5801,06/12/2023,18/10/2024,3,364.24,75,3,364.24,2023-12,0,0,3,370.07515
5804,16/11/2024,16/11/2024,1,65.17,46,1,65.17,2024-11,0,0,3,88.63948238
5805,01/09/2022,14/01/2023,3,241.3,718,3,241.3,2022-09,1,1,0,237.6961
5808,20/01/2023,20/01/2023,1,114.83,712,1,114.83,2023-01,1,1,0,71.78043311
5810,02/10/2022,02/10/2022,1,36.09,822,1,36.09,2022-10,1,1,2,80.05920551
5811,04/03/2023,04/03/2023,1,52.37,669,1,52.37,2023-03,1,1,0,97.64140381
5813,12/10/2022,25/05/2024,3,203.01,221,3,203.01,2022-10,1,1,3,180.366075
5814,06/12/2024,06/12/2024,1,44.2,26,1,44.2,2024-12,0,0,3,57.89710893
5816,30/12/2022,30/12/2022,1,45.06,733,1,45.06,2022-12,1,1,0,77.56465333
5818,18/02/2023,18/02/2023,1,60.47,683,1,60.47,2023-02,1,1,0,48.289175
5820,23/03/2022,23/03/2022,1,30.97,1015,1,30.97,2022-03,1,1,2,58.51977715
5823,21/05/2023,21/05/2023,1,65.27,591,1,65.27,2023-05,1,1,0,56.61816679
5824,11/01/2023,21/02/2023,2,94.72,680,2,94.72,2023-01,1,1,0,93.88354667
5827,17/02/2022,17/02/2022,1,35.77,1049,1,35.77,2022-02,1,1,2,97.25376884
5830,01/02/2023,01/02/2023,1,174.29,700,1,174.29,2023-02,1,1,0,85.15982343
5831,09/09/2023,10/07/2024,2,90.55,175,2,90.55,2023-09,1,1,3,176.6318062
5832,03/12/2022,03/12/2022,1,91.64,760,1,91.64,2022-12,1,1,0,115.7171746
5833,22/01/2023,22/01/2023,1,75.34,710,1,75.34,2023-01,1,1,0,102.5999764
5836,14/04/2023,19/08/2024,2,323.98,135,2,323.98,2023-04,1,0.99,3,231.9579386
5838,10/09/2022,10/09/2022,1,29.12,844,1,29.12,2022-09,1,1,2,29.75845595
5839,29/11/2022,06/05/2023,2,103.8,606,2,103.8,2022-11,1,1,0,122.3429519
5842,04/11/2023,04/11/2023,1,269.26,424,1,269.26,2023-11,1,1,1,149.4379025
5843,13/11/2023,13/11/2023,1,63.82,415,1,63.82,2023-11,1,1,1,68.71400429
5844,30/12/2022,08/08/2024,2,95.86,146,2,95.86,2022-12,1,1,3,162.3918558
5845,14/05/2022,14/05/2022,1,24.15,963,1,24.15,2022-05,1,1,2,77.98898426
5846,14/11/2022,23/03/2023,2,93.99,650,2,93.99,2022-11,1,1,0,164.7883045
5849,06/02/2022,26/11/2023,3,432.57,402,3,432.57,2022-02,1,0.98,1,334.6537944
5850,14/10/2022,14/10/2022,1,18.72,810,1,18.72,2022-10,1,1,2,42.38043226
5852,14/04/2022,07/11/2023,3,131.63,421,3,131.63,2022-04,1,1,1,192.2119733
5853,19/07/2023,19/07/2023,1,42.24,532,1,42.24,2023-07,1,1,0,99.00821103
5854,04/04/2022,20/08/2023,3,268.72,500,3,268.72,2022-04,1,1,1,290.0026733
5856,03/07/2024,03/07/2024,1,132.16,182,1,132.16,2024-07,1,1,3,105.0940783
5857,27/05/2022,27/05/2022,1,14.4,950,1,14.4,2022-05,1,1,2,50.77899
5859,01/09/2024,01/09/2024,1,105.06,122,1,105.06,2024-09,1,1,3,91.95528167
5860,25/05/2022,26/06/2024,4,376.45,189,4,376.45,2022-05,1,1,3,380.0654
5861,25/07/2022,20/08/2023,2,200.58,500,2,200.58,2022-07,1,1,1,220.9200155
5863,07/02/2024,07/02/2024,1,157.41,329,1,157.41,2024-02,1,1,1,61.7400646
5865,02/05/2022,02/05/2022,1,28.51,975,1,28.51,2022-05,1,1,2,57.58279734
5867,20/01/2024,20/01/2024,1,20.93,347,1,20.93,2024-01,1,1,1,92.70755488
5868,31/08/2024,31/08/2024,1,174.44,123,1,174.44,2024-08,1,1,3,135.060582
5869,20/03/2022,24/06/2024,2,201.43,191,2,201.43,2022-03,1,1,3,143.4787983
5871,17/12/2022,03/07/2024,3,220.06,182,3,220.06,2022-12,1,1,3,243.4458505
5873,22/01/2023,21/05/2023,2,208.6,591,2,208.6,2023-01,1,1,0,176.6787417
5874,23/04/2022,24/09/2024,3,273.8,99,3,273.8,2022-04,1,1,3,226.2583519
5875,24/02/2023,28/08/2024,3,425.14,126,3,425.14,2023-02,1,1,3,343.4514033
5876,26/10/2022,08/06/2024,2,208.54,207,2,208.54,2022-10,1,1,3,247.8193862
5877,24/11/2024,24/11/2024,1,35.9,38,1,35.9,2024-11,0,0.01,3,44.47865571
5880,11/06/2024,11/06/2024,1,45.76,204,1,45.76,2024-06,1,1,3,58.51281601
5881,25/12/2022,11/10/2024,3,101.58,82,3,101.58,2022-12,0,0.01,3,165.3274667
5882,30/07/2022,30/07/2022,1,106.13,886,1,106.13,2022-07,1,1,2,72.69650976
5883,25/05/2023,25/05/2023,1,93.13,587,1,93.13,2023-05,1,1,0,65.87563333
5884,17/04/2022,17/04/2022,1,47.4,990,1,47.4,2022-04,1,1,2,44.14433972
5885,26/10/2023,26/10/2023,1,146.41,433,1,146.41,2023-10,1,1,1,92.23964592
5886,29/03/2022,05/06/2024,4,255.01,210,4,255.01,2022-03,1,0.99,3,254.7657
5889,12/03/2024,12/03/2024,1,129.18,295,1,129.18,2024-03,1,1,1,88.65320036
5890,17/08/2022,11/09/2022,2,124.19,843,2,124.19,2022-08,1,1,2,126.77006
5891,12/06/2023,12/06/2023,1,41.81,569,1,41.81,2023-06,1,1,0,59.51295095
5893,22/08/2023,28/04/2024,2,86.09,248,2,86.09,2023-08,1,1,3,114.6176033
5896,19/03/2024,19/03/2024,1,62.81,288,1,62.81,2024-03,1,1,1,139.615215
5900,08/11/2023,08/11/2023,1,17.81,420,1,17.81,2023-11,1,1,1,69.01495165
5903,26/05/2024,26/05/2024,1,83.25,220,1,83.25,2024-05,1,1,3,94.70138911
5904,02/06/2024,02/06/2024,1,42.81,213,1,42.81,2024-06,1,1,3,63.07047762
5905,02/03/2022,02/03/2022,1,54.11,1036,1,54.11,2022-03,1,1,2,115.8750247
5908,13/03/2022,13/03/2022,1,77.48,1025,1,77.48,2022-03,1,1,2,71.61957595
5909,20/01/2023,20/01/2023,1,34.92,712,1,34.92,2023-01,1,1,0,71.78043311
5912,09/11/2023,07/09/2024,2,73.94,116,2,73.94,2023-11,1,1,3,134.0952432
5913,05/08/2023,05/08/2023,1,87.39,515,1,87.39,2023-08,1,1,0,53.25140595
5914,06/04/2024,06/04/2024,1,59.85,270,1,59.85,2024-04,1,1,1,77.09621054
5917,03/03/2022,29/10/2024,3,268.49,64,3,268.49,2022-03,0,0,3,255.822695
5918,26/03/2023,26/03/2023,1,46.84,647,1,46.84,2023-03,1,1,0,55.34225258
5919,10/04/2024,10/04/2024,1,50.12,266,1,50.12,2024-04,1,1,1,53.90051131
5921,04/01/2024,07/05/2024,2,127.2,239,2,127.2,2024-01,1,1,3,108.6907443
5922,04/07/2024,13/07/2024,2,52.18,172,2,52.18,2024-07,1,0.99,3,101.26956
