"transaction_id","customer_id","product_id","transaction_date","quantity","selling_price","revenue"
4214,1125,15,"2024-03-17 00:00:00",1,29.874952975345185,29.874952975345185
4215,8478,41,"2023-03-24 00:00:00",1,27.652806144963453,27.652806144963453
4216,2198,50,"2022-04-10 00:00:00",2,38.87452662572855,77.7490532514571
4217,2172,35,"2024-06-23 00:00:00",4,25.803668109316725,103.2146724372669
4218,7777,48,"2024-04-12 00:00:00",1,27.76416110792526,27.76416110792526
4219,3252,4,"2024-02-25 00:00:00",2,39.332917318645364,78.66583463729073
4220,9803,20,"2024-08-03 00:00:00",2,42.79350680099994,85.58701360199989
4221,6459,29,"2024-09-05 00:00:00",1,34.006504749378614,34.006504749378614
4222,2337,28,"2022-10-04 00:00:00",3,13.674000300556928,41.022000901670786
4223,4877,16,"2023-07-14 00:00:00",1,15.415254996406738,15.415254996406738
4224,661,33,"2023-12-24 00:00:00",4,31.864895674431413,127.45958269772565
4225,7564,25,"2024-08-16 00:00:00",4,10.588356224230866,42.353424896923464
4226,420,40,"2022-10-15 00:00:00",1,64.10825185044582,64.10825185044582
4227,7663,45,"2024-04-30 00:00:00",4,25.0942795861374,100.3771183445496
4228,8895,13,"2023-01-16 00:00:00",1,65.59454110042479,65.59454110042479
4229,9566,36,"2024-11-24 00:00:00",1,45.32403081020386,45.32403081020386
4230,2905,26,"2022-04-11 00:00:00",2,27.374490767170094,54.74898153434019
4231,3000,4,"2024-12-12 00:00:00",2,36.53682414933513,73.07364829867026
4232,1481,47,"2024-08-16 00:00:00",1,29.71076197531055,29.71076197531055
4233,8269,44,"2024-09-11 00:00:00",3,29.825799591791522,89.47739877537457
4234,6043,12,"2023-11-05 00:00:00",4,14.5730355053743,58.2921420214972
4235,242,3,"2023-09-26 00:00:00",4,44.65858747871217,178.63434991484868
4236,159,10,"2024-06-26 00:00:00",2,27.85690888059281,55.71381776118562
4237,6139,8,"2023-05-30 00:00:00",4,23.293010079781734,93.17204031912694
4238,8207,2,"2024-04-13 00:00:00",2,48.419101363947064,96.83820272789413
4239,9841,9,"2023-01-12 00:00:00",3,19.58014194959814,58.740425848794416
4240,3894,23,"2022-02-13 00:00:00",4,9.609498331351391,38.437993325405564
4241,7829,25,"2024-07-01 00:00:00",1,11.865378986192102,11.865378986192102
4242,7721,46,"2023-08-01 00:00:00",1,22.13689179988744,22.13689179988744
4243,8963,18,"2023-12-14 00:00:00",1,11.306651168733,11.306651168733
4244,6424,38,"2024-01-13 00:00:00",4,8.460393923481394,33.84157569392558
4245,3634,50,"2022-06-24 00:00:00",1,55.36522025312058,55.36522025312058
4246,9678,17,"2022-06-11 00:00:00",2,46.22957163784833,92.45914327569666
4247,6578,30,"2022-04-28 00:00:00",3,18.755457600449503,56.26637280134851
4248,8592,27,"2022-06-14 00:00:00",1,48.13471472067313,48.13471472067313
4249,3490,28,"2024-08-30 00:00:00",2,13.673336447107394,27.346672894214787
4250,5143,26,"2023-10-30 00:00:00",1,37.91209510155748,37.91209510155748
4251,603,1,"2022-04-17 00:00:00",1,22.2597989424916,22.2597989424916
4252,2059,49,"2022-08-27 00:00:00",2,57.6860059100703,115.3720118201406
4253,3809,36,"2024-07-08 00:00:00",1,48.49788102683346,48.49788102683346
4254,8113,17,"2024-07-14 00:00:00",4,60.6988796745616,242.7955186982464
4255,2091,41,"2023-05-06 00:00:00",1,31.58028936662323,31.58028936662323
4256,8949,9,"2024-03-10 00:00:00",2,14.280390069073961,28.560780138147923
4257,7087,10,"2024-07-03 00:00:00",3,37.59474328125065,112.78422984375194
4258,7313,20,"2022-04-01 00:00:00",3,33.32110976600685,99.96332929802054
4259,4158,14,"2024-02-06 00:00:00",4,9.3648038315463,37.4592153261852
4260,5410,31,"2022-10-07 00:00:00",3,57.63716110985356,172.91148332956067
4261,4059,1,"2023-11-16 00:00:00",4,18.322095263222746,73.28838105289098
4262,3821,49,"2022-09-01 00:00:00",4,51.84653972718013,207.38615890872052
4263,7570,35,"2024-05-29 00:00:00",2,20.464693940605493,40.929387881210985
4264,5388,41,"2023-10-20 00:00:00",1,34.33446669932192,34.33446669932192
4265,3385,34,"2022-03-11 00:00:00",4,20.527274101735127,82.10909640694051
4266,2447,2,"2024-10-03 00:00:00",1,52.59160634662247,52.59160634662247
4267,5246,43,"2022-10-26 00:00:00",3,51.24024172406003,153.7207251721801
4268,5567,29,"2023-03-21 00:00:00",1,30.343018639330456,30.343018639330456
4269,7809,17,"2024-12-23 00:00:00",1,60.23997998383912,60.23997998383912
4270,7510,44,"2023-02-09 00:00:00",3,31.127039327206234,93.3811179816187
4271,196,36,"2024-06-27 00:00:00",2,39.042042799103506,78.08408559820701
4272,7820,1,"2022-08-04 00:00:00",2,32.30973629390903,64.61947258781807
4273,5738,25,"2023-08-10 00:00:00",2,12.735814799261803,25.471629598523606
4274,7476,1,"2022-05-02 00:00:00",1,27.699543788025764,27.699543788025764
4275,1737,28,"2023-09-14 00:00:00",1,11.69513797546488,11.69513797546488
4276,3641,12,"2022-11-22 00:00:00",2,13.992234199439693,27.984468398879386
4277,2272,39,"2024-12-08 00:00:00",3,28.94056899573077,86.82170698719231
4278,5273,45,"2023-06-04 00:00:00",4,36.47713271440719,145.90853085762876
4279,9510,29,"2024-06-15 00:00:00",3,25.12452412442509,75.37357237327527
4280,6673,35,"2022-01-15 00:00:00",1,20.01153820633166,20.01153820633166
4281,7822,18,"2024-09-28 00:00:00",3,16.640855162038715,49.92256548611614
4282,9359,46,"2024-10-02 00:00:00",3,22.496049986008565,67.4881499580257
4283,9571,19,"2022-07-11 00:00:00",3,15.035052701922158,45.10515810576648
4284,9014,21,"2022-10-12 00:00:00",4,49.96282056429315,199.8512822571726
4285,5830,7,"2023-02-01 00:00:00",4,43.57268548584773,174.2907419433909
4286,6279,19,"2023-10-16 00:00:00",1,14.877129462051482,14.877129462051482
4287,6029,47,"2023-10-24 00:00:00",2,30.331742499534613,60.663484999069226
4288,5569,6,"2024-11-20 00:00:00",4,62.387162741312046,249.54865096524819
4289,199,13,"2022-09-10 00:00:00",2,55.04052936683108,110.08105873366216
4290,8917,47,"2023-10-11 00:00:00",2,52.87179588258613,105.74359176517225
4291,7858,38,"2024-02-14 00:00:00",4,13.738519339714056,54.954077358856225
4292,7570,35,"2022-08-12 00:00:00",3,31.78579071883696,95.35737215651088
4293,5886,12,"2024-06-05 00:00:00",4,20.302743439914018,81.21097375965607
4294,6997,3,"2024-05-27 00:00:00",3,34.91009236737225,104.73027710211676
4295,8663,3,"2023-11-23 00:00:00",4,34.80129293176885,139.2051717270754
4296,7832,34,"2023-12-25 00:00:00",1,12.979163104736491,12.979163104736491
4297,8942,49,"2022-05-20 00:00:00",3,35.53233012685112,106.59699038055336
4298,8240,26,"2022-02-21 00:00:00",4,42.726820638211734,170.90728255284694
4299,5523,1,"2022-11-16 00:00:00",3,25.34729936987312,76.04189810961935
4300,7816,1,"2023-01-08 00:00:00",1,21.7742858302527,21.7742858302527
4301,4948,23,"2024-09-21 00:00:00",1,14.65651333992854,14.65651333992854
4302,4935,4,"2023-10-25 00:00:00",2,22.795321324223565,45.59064264844713
4303,1559,26,"2023-04-22 00:00:00",1,32.020788658754924,32.020788658754924
4304,7276,36,"2024-03-23 00:00:00",4,46.413796863650184,185.65518745460074
4305,9376,36,"2023-05-15 00:00:00",2,49.20033804540258,98.40067609080516
4306,8281,29,"2024-08-20 00:00:00",4,25.04665673069276,100.18662692277104
4307,9554,7,"2023-11-21 00:00:00",2,41.396194180309855,82.79238836061971
4308,8926,42,"2022-12-07 00:00:00",1,70.29571994846488,70.29571994846488
4309,8094,2,"2024-01-05 00:00:00",4,32.48375115822999,129.93500463291997
4310,9625,36,"2024-09-20 00:00:00",4,31.521399819510407,126.08559927804163
4311,2856,21,"2024-12-19 00:00:00",1,38.61515065252343,38.61515065252343
4312,7161,10,"2024-08-17 00:00:00",4,38.03050902364647,152.12203609458587
4313,1457,47,"2023-11-13 00:00:00",2,53.65575046921296,107.31150093842592
4314,9771,15,"2023-06-13 00:00:00",3,31.459300435845726,94.37790130753717
4315,3709,50,"2022-10-27 00:00:00",2,33.01716149151538,66.03432298303076
4316,3895,46,"2022-09-28 00:00:00",4,35.75711109007985,143.0284443603194
4317,9902,4,"2024-05-10 00:00:00",4,28.995110457826346,115.98044183130538
4318,6471,43,"2023-11-03 00:00:00",1,55.20512081425118,55.20512081425118
4319,2464,18,"2023-04-10 00:00:00",4,11.993914123425169,47.975656493700676
4320,6604,10,"2022-01-20 00:00:00",2,24.186971230473272,48.373942460946544
4321,3218,23,"2024-12-23 00:00:00",4,18.916736545742303,75.66694618296921
4322,5378,2,"2024-01-26 00:00:00",1,42.4139413064692,42.4139413064692
4323,5214,22,"2024-10-29 00:00:00",3,36.41081414143781,109.23244242431343
4324,1202,9,"2024-08-31 00:00:00",1,15.489930888310935,15.489930888310935
4325,4473,50,"2023-08-28 00:00:00",4,54.90095790202439,219.60383160809755
4326,6183,41,"2022-03-06 00:00:00",2,45.95177600427754,91.90355200855508
4327,7692,35,"2024-01-18 00:00:00",2,16.688894493066222,33.377788986132444
4328,2374,18,"2023-07-24 00:00:00",2,19.074630045800024,38.14926009160005
4329,1467,4,"2022-08-05 00:00:00",2,42.72193418956563,85.44386837913126
4330,5315,37,"2023-03-15 00:00:00",4,27.11630851881857,108.46523407527428
4331,8024,5,"2022-08-06 00:00:00",2,18.4412804531972,36.8825609063944
4332,7182,32,"2022-02-01 00:00:00",3,14.542500080821705,43.62750024246512
4333,7312,18,"2023-06-20 00:00:00",2,15.906425656145762,31.812851312291524
4334,5584,7,"2023-05-02 00:00:00",2,32.09248049913423,64.18496099826847
4335,8802,1,"2024-04-27 00:00:00",2,33.147232617592174,66.29446523518435
4336,7053,8,"2023-04-21 00:00:00",1,30.565463964190673,30.565463964190673
4337,6038,27,"2024-02-22 00:00:00",3,40.476814600908625,121.43044380272588
4338,5687,46,"2023-12-01 00:00:00",2,34.87949605484138,69.75899210968277
4339,1575,49,"2022-12-22 00:00:00",1,35.531890597389506,35.531890597389506
4340,8503,20,"2022-05-28 00:00:00",1,25.187165464000344,25.187165464000344
4341,7023,45,"2023-02-10 00:00:00",4,32.44090638549846,129.76362554199383
4342,7549,18,"2022-01-31 00:00:00",2,11.093556803211097,22.187113606422194
4343,5445,34,"2024-12-10 00:00:00",1,17.029566573576957,17.029566573576957
4344,3726,19,"2022-06-21 00:00:00",3,10.956752178170557,32.87025653451167
4345,2360,16,"2024-10-31 00:00:00",2,19.05776456282343,38.11552912564686
4346,121,12,"2022-02-04 00:00:00",3,15.601130385751224,46.80339115725367
4347,181,10,"2022-08-13 00:00:00",3,40.524606917128736,121.57382075138621
4348,80,37,"2023-03-18 00:00:00",2,29.572417173840506,59.14483434768101
4349,1167,32,"2024-03-28 00:00:00",4,12.226657829986724,48.9066313199469
4350,3875,7,"2024-04-04 00:00:00",4,31.21450219194343,124.85800876777373
4351,7494,6,"2023-11-23 00:00:00",3,44.97716301704543,134.93148905113628
4352,858,12,"2024-05-22 00:00:00",2,24.31793147072308,48.63586294144616
4353,1572,34,"2022-09-05 00:00:00",1,13.097549318082109,13.097549318082109
4354,7984,19,"2024-02-03 00:00:00",1,11.097590929020779,11.097590929020779
4355,6788,24,"2023-09-20 00:00:00",2,40.61627553172344,81.23255106344688
4356,1930,15,"2023-03-29 00:00:00",2,26.777426013954425,53.55485202790885
4357,4752,10,"2022-06-16 00:00:00",4,36.02337648731527,144.09350594926107
4358,1911,8,"2022-06-14 00:00:00",1,41.09961438664895,41.09961438664895
4359,8681,9,"2022-03-16 00:00:00",3,12.363899885712504,37.09169965713751
4360,3040,6,"2024-09-17 00:00:00",3,60.56403194391298,181.69209583173892
4361,9866,36,"2023-04-05 00:00:00",2,52.72817238574521,105.45634477149042
4362,3251,44,"2023-05-09 00:00:00",1,30.788586824747636,30.788586824747636
4363,8955,25,"2023-11-28 00:00:00",3,15.938813348385956,47.81644004515787
4364,1972,16,"2023-07-27 00:00:00",1,20.34135898745378,20.34135898745378
4365,125,21,"2023-01-31 00:00:00",3,52.960858390253726,158.88257517076119
4366,7765,1,"2023-01-10 00:00:00",3,28.127885580734645,84.38365674220394
4367,6542,49,"2022-07-26 00:00:00",1,32.38263972375593,32.38263972375593
4368,762,25,"2023-02-03 00:00:00",2,16.163090692963948,32.326181385927896
4369,9998,11,"2023-05-05 00:00:00",2,26.040777107228692,52.081554214457384
4370,2485,32,"2022-05-25 00:00:00",4,11.428209950196386,45.712839800785545
4371,1476,47,"2024-06-15 00:00:00",4,36.48001638506828,145.92006554027313
4372,9958,38,"2022-09-25 00:00:00",3,9.678793200447243,29.03637960134173
4373,3490,18,"2023-02-03 00:00:00",4,15.816519406898587,63.26607762759435
4374,2984,15,"2022-02-18 00:00:00",2,15.63467725602635,31.2693545120527
4375,3556,12,"2022-08-19 00:00:00",2,23.345874295827173,46.691748591654346
4376,3675,41,"2023-05-30 00:00:00",1,34.23062096748646,34.23062096748646
4377,7226,4,"2023-12-01 00:00:00",1,34.39611673140414,34.39611673140414
4378,8436,13,"2024-05-26 00:00:00",3,34.58367293143047,103.75101879429141
4379,5759,44,"2023-07-28 00:00:00",3,54.15684258879091,162.47052776637273
4380,1132,41,"2022-12-28 00:00:00",4,29.28292892536431,117.13171570145724
4381,3964,35,"2023-10-17 00:00:00",1,31.759094332424528,31.759094332424528
4382,3267,18,"2023-05-18 00:00:00",4,10.42898725339804,41.71594901359216
4383,6596,9,"2024-03-21 00:00:00",4,10.8250441294967,43.3001765179868
4384,1974,39,"2022-11-11 00:00:00",4,24.898166993847315,99.59266797538926
4385,6704,10,"2023-01-26 00:00:00",3,24.019536951009435,72.05861085302831
4386,3119,13,"2023-01-25 00:00:00",4,36.58068454563775,146.322738182551
4387,3355,39,"2024-09-15 00:00:00",4,35.536719888984834,142.14687955593934
4388,7044,41,"2023-09-22 00:00:00",2,28.702590143663492,57.405180287326985
4389,4274,37,"2022-08-17 00:00:00",1,36.826142063396915,36.826142063396915
4390,4858,6,"2023-07-15 00:00:00",4,70.07051628675603,280.2820651470241
4391,2035,3,"2022-05-23 00:00:00",3,43.98108891343675,131.94326674031026
4392,9501,43,"2023-12-12 00:00:00",2,38.6281232604861,77.2562465209722
4393,72,21,"2022-08-30 00:00:00",3,46.90799440461647,140.7239832138494
4394,9924,2,"2022-07-13 00:00:00",1,63.88266386750216,63.88266386750216
4395,9564,18,"2023-08-10 00:00:00",2,18.469316846102895,36.93863369220579
4396,4278,15,"2023-04-17 00:00:00",4,20.434158582450138,81.73663432980055
4397,8423,16,"2023-12-13 00:00:00",2,14.859789487298968,29.719578974597937
4398,7744,28,"2024-09-19 00:00:00",3,18.01020891484045,54.030626744521356
4399,7067,38,"2022-05-10 00:00:00",3,14.30627164622573,42.91881493867719
4400,6533,15,"2023-07-25 00:00:00",3,26.69270682021255,80.07812046063765
4401,6607,7,"2022-06-17 00:00:00",1,32.358789986060536,32.358789986060536
4402,7858,32,"2024-12-02 00:00:00",1,12.456753892716868,12.456753892716868
4403,3502,1,"2024-09-24 00:00:00",2,35.9379283068605,71.875856613721
4404,2783,16,"2022-08-20 00:00:00",3,12.12020864765744,36.36062594297232
4405,9405,1,"2023-02-15 00:00:00",2,27.446515440897336,54.89303088179467
4406,4384,3,"2023-08-29 00:00:00",4,38.673646971302176,154.6945878852087
4407,276,43,"2023-10-11 00:00:00",1,36.11804851560527,36.11804851560527
4408,3777,12,"2023-02-04 00:00:00",2,20.137274453282217,40.27454890656443
4409,5520,11,"2023-07-30 00:00:00",1,32.076217625777886,32.076217625777886
4410,6863,33,"2023-04-19 00:00:00",4,51.826079669511486,207.30431867804595
4411,4752,34,"2023-07-05 00:00:00",4,14.080164495751236,56.32065798300494
4412,2325,36,"2024-05-23 00:00:00",1,25.925394776125398,25.925394776125398
4413,3805,34,"2024-08-20 00:00:00",2,20.143648495584074,40.28729699116815
4414,9136,2,"2022-07-27 00:00:00",2,46.76279179120419,93.52558358240837
4415,970,36,"2023-10-09 00:00:00",1,29.17804740517954,29.17804740517954
4416,9053,6,"2024-12-26 00:00:00",4,59.390342392565465,237.56136957026186
4417,945,1,"2024-12-04 00:00:00",3,19.80433602040983,59.41300806122949
4418,1191,25,"2023-04-09 00:00:00",2,20.086482663488233,40.17296532697647
4419,2826,36,"2024-04-19 00:00:00",4,28.941446142668806,115.76578457067522
4420,4556,11,"2022-09-19 00:00:00",3,26.567866058624823,79.70359817587448
4421,172,6,"2024-10-14 00:00:00",3,50.15634457771589,150.46903373314768
4422,5011,42,"2023-08-10 00:00:00",3,66.24348753194208,198.73046259582622
4423,5799,6,"2023-06-28 00:00:00",4,67.33446978068586,269.33787912274346
4424,8444,36,"2022-03-25 00:00:00",2,42.01803409792945,84.0360681958589
4425,1888,33,"2024-12-18 00:00:00",4,34.880237597173014,139.52095038869206
4426,1295,34,"2024-09-02 00:00:00",2,21.138899609033764,42.27779921806753
4427,8340,50,"2023-08-26 00:00:00",3,30.080308293562787,90.24092488068837
4428,1125,47,"2024-01-18 00:00:00",4,31.575070430578787,126.30028172231515
4429,5981,11,"2024-06-14 00:00:00",4,27.98940027493555,111.9576010997422
4430,7819,30,"2022-09-16 00:00:00",4,19.425849215332004,77.70339686132802
4431,2344,41,"2023-08-11 00:00:00",4,31.58554968182387,126.34219872729548
4432,1213,30,"2024-02-29 00:00:00",1,15.694264970852558,15.694264970852558
4433,3634,27,"2024-02-10 00:00:00",2,62.33819870958801,124.67639741917603
4434,6909,41,"2024-05-20 00:00:00",2,48.52944110336765,97.0588822067353
4435,9757,5,"2022-06-21 00:00:00",1,12.74163371371168,12.74163371371168
4436,7421,15,"2023-12-19 00:00:00",1,22.08018410293377,22.08018410293377
4437,6042,9,"2023-01-17 00:00:00",4,16.53110493933546,66.12441975734184
4438,1684,4,"2022-05-30 00:00:00",2,37.151526451773385,74.30305290354677
4439,9806,16,"2023-09-07 00:00:00",4,21.412399780960392,85.64959912384157
4440,1663,18,"2024-10-25 00:00:00",1,18.029778592211372,18.029778592211372
4441,4228,47,"2023-11-29 00:00:00",4,40.0408029367159,160.1632117468636
4442,5221,41,"2023-03-12 00:00:00",1,52.9124172119615,52.9124172119615
4443,1197,8,"2023-02-11 00:00:00",4,38.179052351310915,152.71620940524366
4444,8562,42,"2022-11-25 00:00:00",1,48.76668356731697,48.76668356731697
4445,3215,48,"2023-09-19 00:00:00",2,31.462438763133267,62.924877526266535
4446,3809,6,"2022-12-10 00:00:00",2,38.657810373083926,77.31562074616785
4447,6257,35,"2022-08-29 00:00:00",2,24.83270619725118,49.66541239450236
4448,5276,32,"2022-04-06 00:00:00",4,15.527087229025831,62.108348916103324
4449,2032,31,"2023-10-31 00:00:00",2,49.994344275723726,99.98868855144745
4450,2647,48,"2024-03-20 00:00:00",4,22.357632689511032,89.43053075804413
4451,3784,23,"2023-07-19 00:00:00",2,18.643239862575637,37.286479725151274
4452,2924,41,"2023-12-22 00:00:00",3,28.707160548010844,86.12148164403253
4453,6200,11,"2023-04-01 00:00:00",4,26.381067387491687,105.52426954996675
4454,5650,48,"2024-08-06 00:00:00",4,36.22985853199191,144.91943412796763
4455,4516,46,"2022-07-24 00:00:00",2,35.55776148835837,71.11552297671675
4456,2832,23,"2023-01-23 00:00:00",1,14.939229370969159,14.939229370969159
4457,8979,18,"2023-03-18 00:00:00",1,13.074005146505135,13.074005146505135
4458,6410,26,"2023-11-08 00:00:00",4,30.37363720291171,121.49454881164684
4459,723,18,"2023-10-21 00:00:00",4,9.291912664605634,37.16765065842254
4460,5666,19,"2024-11-06 00:00:00",3,16.202916203810272,48.60874861143081
4461,373,19,"2023-06-24 00:00:00",4,15.694353917613345,62.77741567045338
4462,9721,23,"2022-08-11 00:00:00",2,17.310867399526337,34.621734799052675
4463,713,9,"2023-07-08 00:00:00",2,9.860849252801584,19.721698505603168
4464,7878,2,"2023-03-04 00:00:00",3,56.59694872232898,169.79084616698694
4465,3914,45,"2022-09-06 00:00:00",4,26.94843868045956,107.79375472183824
4466,5376,28,"2022-05-04 00:00:00",1,16.627675991125248,16.627675991125248
4467,3056,43,"2023-11-27 00:00:00",2,38.888585728924674,77.77717145784935
4468,2075,12,"2024-08-30 00:00:00",1,15.79611706441949,15.79611706441949
4469,7571,17,"2024-12-12 00:00:00",4,63.86425319486197,255.4570127794479
4470,6882,12,"2023-08-15 00:00:00",1,14.318296470327631,14.318296470327631
4471,2566,34,"2023-07-27 00:00:00",1,22.49903866746499,22.49903866746499
4472,3220,39,"2022-04-24 00:00:00",1,37.954500700844385,37.954500700844385
4473,9892,37,"2023-09-24 00:00:00",1,39.915940727111014,39.915940727111014
4474,6503,31,"2024-10-09 00:00:00",2,50.31760044041645,100.6352008808329
4475,934,23,"2024-06-12 00:00:00",4,11.438058211093775,45.7522328443751
4476,5035,31,"2023-01-11 00:00:00",1,65.7321295528599,65.7321295528599
4477,1346,13,"2024-07-30 00:00:00",1,46.325478672805176,46.325478672805176
4478,7375,46,"2022-10-23 00:00:00",3,27.401385187127335,82.20415556138201
4479,9905,2,"2024-02-27 00:00:00",4,35.722206423004984,142.88882569201994
4480,9417,19,"2023-10-07 00:00:00",1,21.101599261190227,21.101599261190227
4481,6968,1,"2022-03-16 00:00:00",2,34.04651877825861,68.09303755651722
4482,1310,4,"2022-10-02 00:00:00",4,39.97464266530479,159.89857066121917
4483,3159,8,"2022-05-02 00:00:00",3,28.98806646284585,86.96419938853755
4484,49,7,"2024-09-08 00:00:00",1,40.420605019500904,40.420605019500904
4485,8491,45,"2023-12-24 00:00:00",3,19.533339203926566,58.6000176117797
4486,3105,28,"2022-10-30 00:00:00",2,13.68419005852815,27.3683801170563
4487,1466,28,"2023-12-15 00:00:00",3,13.081225310508405,39.24367593152522
4488,4664,2,"2022-11-17 00:00:00",4,52.34711574145687,209.38846296582747
4489,772,38,"2023-12-28 00:00:00",1,13.712472710122789,13.712472710122789
4490,6055,7,"2022-08-11 00:00:00",3,31.532657299549694,94.59797189864908
4491,8785,12,"2024-03-07 00:00:00",4,23.96869592935514,95.87478371742056
4492,2937,19,"2022-07-01 00:00:00",4,17.60022102333704,70.40088409334815
4493,9139,18,"2024-03-07 00:00:00",4,11.695025369099339,46.780101476397355
4494,2360,5,"2023-11-04 00:00:00",4,11.389869889522167,45.55947955808867
4495,8285,47,"2024-05-12 00:00:00",1,29.9185605294784,29.9185605294784
4496,3801,14,"2024-10-04 00:00:00",3,11.350534686016083,34.05160405804825
4497,4701,9,"2024-02-13 00:00:00",1,11.780478706911591,11.780478706911591
4498,3376,19,"2022-12-01 00:00:00",3,19.594343149332875,58.78302944799863
4499,293,37,"2022-05-13 00:00:00",1,24.00910300771116,24.00910300771116
4500,332,24,"2023-01-24 00:00:00",2,31.90129291589879,63.80258583179758
4501,3382,4,"2024-06-01 00:00:00",3,32.60937558714567,97.828126761437
4502,1631,32,"2022-08-03 00:00:00",3,17.462907695891406,52.38872308767422
4503,3098,27,"2022-07-04 00:00:00",4,35.88365902726906,143.53463610907625
4504,5030,31,"2024-07-04 00:00:00",1,32.709518836512565,32.709518836512565
4505,6655,20,"2022-02-25 00:00:00",2,40.6351762812621,81.2703525625242
4506,4761,36,"2022-10-11 00:00:00",1,35.25183048169871,35.25183048169871
4507,2637,34,"2024-05-19 00:00:00",2,14.19050914208354,28.38101828416708
4508,7818,50,"2022-06-10 00:00:00",3,47.391497319748574,142.17449195924573
4509,1912,16,"2023-08-12 00:00:00",4,21.567335782071957,86.26934312828783
4510,4793,40,"2023-01-05 00:00:00",1,47.75934675204423,47.75934675204423
4511,3018,38,"2022-12-25 00:00:00",1,13.090253238545053,13.090253238545053
4512,358,34,"2024-05-06 00:00:00",2,14.140359283539814,28.280718567079628
4513,8196,30,"2023-11-18 00:00:00",2,18.731626302150065,37.46325260430013
4514,3502,29,"2022-08-18 00:00:00",4,29.271889746632255,117.08755898652902
4515,4776,4,"2022-12-16 00:00:00",1,21.30044632739099,21.30044632739099
4516,6702,10,"2024-08-04 00:00:00",4,40.64376605787099,162.57506423148396
4517,2343,6,"2024-12-27 00:00:00",2,51.15706525392701,102.31413050785402
4518,8308,40,"2022-08-11 00:00:00",2,60.08879198650108,120.17758397300216
4519,268,30,"2022-07-03 00:00:00",4,15.404105436270603,61.61642174508241
4520,2788,50,"2024-01-19 00:00:00",4,54.08445893778638,216.33783575114552
4521,5123,5,"2022-10-11 00:00:00",2,9.944439327287768,19.888878654575535
4522,1587,45,"2023-05-29 00:00:00",1,29.70673420770145,29.70673420770145
4523,2681,36,"2023-08-06 00:00:00",2,37.013663127059786,74.02732625411957
4524,8851,16,"2022-11-19 00:00:00",2,12.085889715311701,24.171779430623403
4525,7137,4,"2024-10-09 00:00:00",4,41.85147346895048,167.40589387580192
4526,268,16,"2023-12-13 00:00:00",2,14.178921943857542,28.357843887715084
4527,5975,46,"2022-06-26 00:00:00",4,38.5201385646827,154.0805542587308
4528,8964,26,"2024-07-02 00:00:00",2,38.218718032106565,76.43743606421313
4529,593,26,"2022-03-20 00:00:00",3,37.41293583406244,112.23880750218731
4530,86,41,"2022-02-02 00:00:00",3,46.60496091827766,139.81488275483298
4531,4064,49,"2023-07-03 00:00:00",1,31.12985740678141,31.12985740678141
4532,6342,31,"2024-12-31 00:00:00",3,58.696801073633424,176.09040322090027
4533,5031,30,"2024-07-10 00:00:00",1,17.588331737010762,17.588331737010762
4534,567,17,"2024-07-29 00:00:00",1,55.916997588778806,55.916997588778806
4535,3747,39,"2022-06-15 00:00:00",2,28.4173762388364,56.8347524776728
4536,3516,45,"2022-10-29 00:00:00",3,34.1042519974468,102.31275599234041
4537,8869,30,"2022-12-24 00:00:00",3,23.043329858089983,69.12998957426996
4538,9076,50,"2023-11-06 00:00:00",4,39.88012304568103,159.52049218272413
4539,2503,44,"2022-12-01 00:00:00",2,37.48623896424431,74.97247792848862
4540,236,14,"2023-08-07 00:00:00",1,10.193217179425723,10.193217179425723
4541,5945,6,"2022-03-20 00:00:00",1,66.98996714025547,66.98996714025547
4542,2,19,"2023-05-14 00:00:00",2,11.933302658691009,23.866605317382017
4543,6943,41,"2024-05-26 00:00:00",4,41.279564576053396,165.11825830421358
4544,9094,50,"2022-09-02 00:00:00",4,55.98189440488506,223.92757761954024
4545,9052,42,"2023-10-19 00:00:00",1,40.238309592924175,40.238309592924175
4546,1688,27,"2023-09-11 00:00:00",2,33.39650431090007,66.79300862180014
4547,6242,1,"2022-12-31 00:00:00",1,27.309793662783054,27.309793662783054
4548,1556,28,"2022-03-02 00:00:00",4,12.5490852295606,50.1963409182424
4549,499,23,"2022-01-09 00:00:00",1,16.789272823254624,16.789272823254624
4550,7502,37,"2022-02-09 00:00:00",1,36.150733903977006,36.150733903977006
4551,6358,29,"2023-06-15 00:00:00",3,28.33865387423736,85.01596162271207
4552,7920,38,"2023-11-04 00:00:00",2,10.12640376099736,20.25280752199472
4553,2691,44,"2024-09-16 00:00:00",3,41.57827572647029,124.73482717941087
4554,7759,18,"2024-05-21 00:00:00",4,17.85715162869301,71.42860651477204
4555,3582,36,"2022-10-15 00:00:00",3,48.717834045355815,146.15350213606746
4556,5350,25,"2024-01-19 00:00:00",3,19.84934821149949,59.54804463449847
4557,3777,34,"2022-02-22 00:00:00",3,12.848677173602967,38.5460315208089
4558,3992,19,"2022-02-05 00:00:00",2,15.940864439326528,31.881728878653057
4559,3585,44,"2024-10-12 00:00:00",1,46.29535930938548,46.29535930938548
4560,5537,40,"2022-02-02 00:00:00",1,37.03104710586121,37.03104710586121
4561,7298,26,"2023-04-23 00:00:00",2,47.116514273962466,94.23302854792493
4562,2156,45,"2022-11-07 00:00:00",2,18.839589591625934,37.67917918325187
4563,7669,23,"2022-07-07 00:00:00",1,14.904196632069239,14.904196632069239
